symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
SP500.,SHORT,2025-07-14 08:35:00,2025-07-14 08:50:00,6233.35,6225.719999999999,6235.530000000001,6225.719999999999,124.9,865.56,TP,EUROPE,0,8,2025-07,15.0,1.731,3.5,500.0,10865.56,1.09,2.18,0.00035
NAS100.,SHORT,2025-07-14 08:35:00,2025-07-14 09:00:00,22697.7,22658.449999999997,22708.914285714287,22658.449999999997,44.5,1657.63,TP,EUROPE,0,8,2025-07,25.0,3.315,3.5,500.0,12523.18,5.6071,11.21,0.00049
DJ30.,SHORT,2025-07-14 08:50:00,2025-07-14 09:35:00,44142.45,44166.59285714285,44166.59285714285,44057.950000000004,20.7,-582.56,SL,EUROPE,0,8,2025-07,45.0,-1.165,3.5,500.0,11940.62,12.0714,24.14,0.00055
NAS100.,LONG,2025-07-14 11:05:00,2025-07-14 16:30:00,22711.2,22810.700000000004,22682.77142857143,22810.700000000004,21.0,2047.5,TP,EUROPE,0,11,2025-07,325.0,3.429,3.5,597.03,13988.12,14.2143,28.43,0.00125
DJ30.,LONG,2025-07-14 11:00:00,2025-07-14 16:35:00,44207.45,44381.950000000004,44157.59285714285,44381.950000000004,11.9,2028.95,TP,EUROPE,0,11,2025-07,335.0,3.398,3.5,597.03,16017.07,24.9286,49.86,0.00113
SP500.,LONG,2025-07-14 11:00:00,2025-07-14 17:00:00,6236.6,6252.05,6230.315714285714,6258.595000000001,95.0,1401.25,TIME,EUROPE,0,11,2025-07,360.0,2.347,3.5,597.03,17418.32,3.1421,6.28,0.00101
DJ30.,SHORT,2025-07-15 11:00:00,2025-07-15 13:30:00,44434.45,44485.235714285714,44485.235714285714,44256.69999999998,17.1,-936.84,SL,EUROPE,1,11,2025-07,150.0,-1.076,3.5,870.92,16481.49,20.3929,50.79,0.00114
NAS100.,LONG,2025-07-17 08:00:00,2025-07-17 08:45:00,22896.76,22933.235,22886.33857142857,22933.235,79.0,2723.53,TP,EUROPE,3,8,2025-07,45.0,3.305,3.5,824.07,19205.01,4.9607,10.42,0.00046
DJ30.,SHORT,2025-07-17 11:30:00,2025-07-17 12:15:00,44202.5,44244.142857142855,44244.142857142855,44056.75000000001,23.0,-1049.79,SL,EUROPE,3,11,2025-07,45.0,-1.093,3.5,960.25,18155.23,21.0714,41.64,0.00094
DJ30.,LONG,2025-07-17 12:30:00,2025-07-17 12:55:00,44258.5,44226.0,44226.0,44372.25,27.9,-1018.35,SL,EUROPE,3,12,2025-07,25.0,-1.122,3.5,907.76,17136.88,16.5,32.5,0.00073
NAS100.,SHORT,2025-07-17 12:40:00,2025-07-17 15:50:00,22963.76,22982.18857142857,22982.18857142857,22899.259999999995,49.2,-1005.09,SL,EUROPE,3,12,2025-07,190.0,-1.107,3.5,907.76,16131.79,9.3393,18.43,0.0008
SP500.,SHORT,2025-07-18 10:30:00,2025-07-18 16:00:00,6309.25,6312.802857142857,6312.802857142857,6296.815000000001,124.9,-531.18,SL,EUROPE,4,10,2025-07,330.0,-0.659,3.5,806.59,15600.61,1.9014,3.55,0.00056
NAS100.,SHORT,2025-07-18 10:25:00,2025-07-18 16:25:00,23124.36,23140.25285714286,23140.25285714286,23068.734999999993,50.7,-907.17,SL,EUROPE,4,10,2025-07,360.0,-1.125,3.5,806.59,14693.44,8.0714,15.89,0.00069
NAS100.,LONG,2025-07-22 10:10:00,2025-07-22 10:50:00,23193.74,23177.847142857143,23177.847142857143,23249.365000000005,46.2,-826.65,SL,EUROPE,1,10,2025-07,40.0,-1.125,3.5,734.67,13866.79,8.0714,15.89,0.00069
SP500.,LONG,2025-07-22 10:15:00,2025-07-22 10:50:00,6311.6,6308.687142857143,6308.687142857143,6321.795000000001,124.9,-451.25,SL,EUROPE,1,10,2025-07,35.0,-0.614,3.5,734.67,13415.55,1.5814,2.91,0.00046
NAS100.,SHORT,2025-07-22 11:30:00,2025-07-22 14:05:00,23149.99,23177.597142857143,23177.597142857143,23053.365000000005,24.2,-716.49,SL,EUROPE,1,11,2025-07,155.0,-1.068,3.5,670.78,12699.05,13.6786,27.61,0.00119
SP500.,SHORT,2025-07-22 11:35:00,2025-07-22 14:40:00,6304.22,6309.4342857142865,6309.4342857142865,6285.969999999998,124.9,-738.69,SL,EUROPE,1,11,2025-07,185.0,-1.101,3.5,670.78,11960.36,2.6671,5.21,0.00083
DJ30.,SHORT,2025-07-22 11:35:00,2025-07-22 16:35:00,44368.51,44406.15285714286,44406.15285714286,44236.76000000001,17.8,-741.24,SL,EUROPE,1,11,2025-07,300.0,-1.105,3.5,670.78,11219.12,19.0714,37.64,0.00085
