symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
SP500.,SHORT,2025-08-28 08:40:00,2025-08-28 09:20:00,6477.24,6480.0371428571425,6480.0371428571425,6467.450000000001,124.9,-349.36,SL,EUROPE,3,8,2025-08,40.0,-0.369,3.5,946.6,16690.54,1.3386,2.8,0.00043
DJ30.,SHORT,2025-08-28 12:35:00,2025-08-28 16:30:00,45697.99,45622.44,45719.57571428571,45622.44,38.6,2916.23,TP,EUROPE,3,12,2025-08,235.0,3.494,3.5,834.53,19606.77,10.5429,21.59,0.00047
DJ30.,LONG,2025-09-01 10:25:00,2025-09-01 14:45:00,45597.15,45553.55,45553.55,45749.75,22.4,-976.64,SL,EUROPE,0,10,2025-09,260.0,-0.996,3.5,980.34,18630.13,21.8,43.6,0.00096
NAS100.,LONG,2025-09-01 10:15:00,2025-09-01 16:15:00,23418.55,23441.8,23380.40714285714,23552.050000000003,25.7,597.52,TIME,EUROPE,0,10,2025-09,360.0,0.61,3.5,980.34,19227.65,18.6964,38.14,0.00163
SP500.,LONG,2025-09-01 10:15:00,2025-09-01 16:15:00,6465.25,6467.7,6458.552857142858,6488.689999999999,124.9,306.0,TIME,EUROPE,0,10,2025-09,360.0,0.312,3.5,980.34,19533.66,3.3486,6.7,0.00104
SP500.,LONG,2025-09-04 08:05:00,2025-09-04 08:20:00,6462.52,6459.870000000001,6459.870000000001,6471.794999999999,124.9,-330.98,SL,EUROPE,3,8,2025-09,15.0,-0.339,3.5,976.68,19202.67,1.45,2.65,0.00041
DJ30.,SHORT,2025-09-04 10:20:00,2025-09-04 10:35:00,45246.46,45288.10285714286,45288.10285714286,45100.70999999998,23.0,-957.79,SL,EUROPE,3,10,2025-09,15.0,-0.998,3.5,960.13,18244.88,20.9714,41.64,0.00092
DJ30.,SHORT,2025-09-09 08:25:00,2025-09-09 08:45:00,45582.43,45598.00142857143,45598.00142857143,45527.93000000001,58.5,-910.93,SL,EUROPE,1,8,2025-09,20.0,-0.999,3.5,912.24,17333.96,8.2857,15.57,0.00034
SP500.,SHORT,2025-09-09 08:35:00,2025-09-09 08:50:00,6508.95,6511.5599999999995,6511.5599999999995,6499.8150000000005,124.9,-325.99,SL,EUROPE,1,8,2025-09,15.0,-0.357,3.5,912.24,17007.97,1.305,2.61,0.0004
DJ30.,SHORT,2025-09-09 11:30:00,2025-09-09 14:15:00,45595.93,45632.27285714286,45632.27285714286,45468.729999999996,23.3,-846.79,SL,EUROPE,1,11,2025-09,165.0,-0.996,3.5,850.4,16161.18,18.1714,36.34,0.0008
NAS100.,SHORT,2025-09-09 12:55:00,2025-09-09 17:00:00,23835.25,23779.000000000004,23851.321428571428,23779.000000000004,52.9,2975.62,TP,EUROPE,1,12,2025-09,245.0,3.499,3.5,850.4,19136.8,8.0357,16.07,0.00067
SP500.,SHORT,2025-09-09 11:50:00,2025-09-09 17:30:00,6510.8,6493.730000000001,6515.677142857143,6493.730000000001,124.9,2132.04,TP,EUROPE,1,11,2025-09,340.0,2.507,3.5,850.4,21268.85,2.2536,4.88,0.00075
NAS100.,SHORT,2025-09-12 10:45:00,2025-09-12 14:45:00,24016.35,24032.742857142857,24032.742857142857,23958.97499999999,64.8,-1062.26,SL,EUROPE,4,10,2025-09,240.0,-0.999,3.5,1063.44,20206.59,8.0714,16.39,0.00068
NAS100.,SHORT,2025-09-15 11:10:00,2025-09-15 14:05:00,24127.2,24157.52142857143,24157.52142857143,24021.075000000004,33.3,-1009.7,SL,EUROPE,0,11,2025-09,175.0,-0.999,3.5,1010.33,19196.89,15.1607,30.32,0.00126
DJ30.,SHORT,2025-09-16 12:30:00,2025-09-16 16:30:00,45942.78,45966.851428571434,45966.851428571434,45858.52999999998,39.8,-958.04,SL,EUROPE,1,12,2025-09,240.0,-0.998,3.5,959.84,18238.84,12.1357,24.07,0.00052
DJ30.,LONG,2025-09-18 10:05:00,2025-09-18 11:45:00,46224.08,46346.729999999996,46189.037142857145,46346.729999999996,26.0,3188.9,TP,EUROPE,3,10,2025-09,100.0,3.497,3.5,911.94,21427.74,18.0214,35.04,0.00076
SP500.,LONG,2025-09-18 10:35:00,2025-09-18 11:45:00,6637.86,6658.714999999999,6631.901428571428,6658.714999999999,124.9,2604.79,TP,EUROPE,3,10,2025-09,70.0,2.856,3.5,911.94,24032.53,2.9193,5.96,0.0009
NAS100.,LONG,2025-09-18 10:50:00,2025-09-18 15:25:00,24443.73,24531.855000000003,24418.551428571427,24531.855000000003,36.2,3190.13,TP,EUROPE,3,10,2025-09,275.0,3.498,3.5,911.94,27222.66,12.7143,25.18,0.00103
SP500.,LONG,2025-09-19 11:45:00,2025-09-19 15:25:00,6640.14,6652.884999999998,6636.498571428572,6652.884999999998,124.9,1591.85,TP,EUROPE,4,11,2025-09,220.0,1.17,3.5,1361.13,28814.51,1.9457,3.64,0.00055
NAS100.,LONG,2025-09-19 11:50:00,2025-09-19 16:15:00,24485.83,24545.704999999994,24468.72285714286,24545.704999999994,79.5,4760.06,TP,EUROPE,4,11,2025-09,265.0,3.497,3.5,1361.13,33574.57,8.6786,17.11,0.0007
DJ30.,LONG,2025-09-19 11:40:00,2025-09-19 16:20:00,46205.58,46336.979999999996,46168.037142857145,46336.979999999996,36.2,4756.68,TP,EUROPE,4,11,2025-09,280.0,3.495,3.5,1361.13,38331.25,18.2714,37.54,0.00081
NAS100.,SHORT,2025-09-22 08:50:00,2025-09-22 10:05:00,24629.85,24594.85,24639.85,24594.85,124.9,4371.5,TP,EUROPE,0,8,2025-09,75.0,2.281,3.5,1916.56,42702.75,5.25,10.0,0.00041
SP500.,LONG,2025-09-23 10:45:00,2025-09-23 13:40:00,6700.49,6696.227142857143,6696.227142857143,6715.409999999998,124.9,-532.43,SL,EUROPE,1,10,2025-09,175.0,-0.249,3.5,2135.14,42170.32,2.1964,4.26,0.00064
NAS100.,LONG,2025-09-23 10:40:00,2025-09-23 14:05:00,24789.59,24770.23285714286,24770.23285714286,24857.339999999997,110.3,-2135.09,SL,EUROPE,1,10,2025-09,205.0,-1.0,3.5,2135.14,40035.23,9.5536,19.36,0.00078
DJ30.,SHORT,2025-09-25 08:00:00,2025-09-25 09:40:00,46219.45,46168.47499999999,46234.014285714286,46168.47499999999,124.9,6366.78,TP,EUROPE,3,8,2025-09,100.0,3.181,3.5,2001.76,46402.0,7.7821,14.56,0.00032
NAS100.,LONG,2025-09-25 11:35:00,2025-09-25 11:45:00,24545.39,24526.382857142857,24526.382857142857,24611.915,122.0,-2318.87,SL,EUROPE,3,11,2025-09,10.0,-0.999,3.5,2320.1,44083.13,9.5036,19.01,0.00077
DJ30.,LONG,2025-09-25 12:20:00,2025-09-25 13:45:00,46203.15,46172.12142857142,46172.12142857142,46311.75000000003,71.0,-2203.03,SL,EUROPE,3,12,2025-09,85.0,-0.999,3.5,2204.16,41880.1,15.1643,31.03,0.00067
NAS100.,SHORT,2025-09-26 11:55:00,2025-09-26 12:10:00,24381.64,24409.14,24409.14,24285.39,76.1,-2092.75,SL,EUROPE,4,11,2025-09,15.0,-0.999,3.5,2094.01,39787.35,13.75,27.5,0.00113
SP500.,SHORT,2025-09-26 12:05:00,2025-09-26 14:50:00,6613.92,6620.08,6620.08,6592.360000000001,124.9,-769.38,SL,EUROPE,4,12,2025-09,165.0,-0.367,3.5,2094.01,39017.97,2.955,6.16,0.00093
DJ30.,SHORT,2025-09-26 12:55:00,2025-09-26 15:05:00,46078.45,46111.12142857142,46111.12142857142,45964.100000000006,60.8,-1986.42,SL,EUROPE,4,12,2025-09,130.0,-0.999,3.5,1989.37,37031.55,16.5857,32.67,0.00071
DJ30.,LONG,2025-10-02 08:50:00,2025-10-02 09:00:00,46498.54,46476.54,46476.54,46575.54,84.1,-1850.2,SL,EUROPE,3,8,2025-10,10.0,-0.999,3.5,1851.58,35181.35,11.5,22.0,0.00047
SP500.,LONG,2025-10-02 08:00:00,2025-10-02 09:05:00,6726.65,6723.057142857143,6723.057142857143,6739.2249999999985,124.9,-448.75,SL,EUROPE,3,8,2025-10,65.0,-0.242,3.5,1851.58,34732.6,1.8564,3.59,0.00053
DJ30.,LONG,2025-10-02 12:10:00,2025-10-02 12:30:00,46478.54,46452.25428571428,46452.25428571428,46570.54000000001,66.0,-1734.86,SL,EUROPE,3,12,2025-10,20.0,-0.999,3.5,1736.63,32997.74,13.6429,26.29,0.00057
SP500.,LONG,2025-10-02 11:00:00,2025-10-02 12:35:00,6729.02,6723.318571428572,6723.318571428572,6748.975,124.9,-712.11,SL,EUROPE,3,11,2025-10,95.0,-0.41,3.5,1736.63,32285.63,2.7857,5.7,0.00085
NAS100.,SHORT,2025-10-03 11:40:00,2025-10-03 12:55:00,24988.74,25003.63285714286,25003.63285714286,24936.614999999998,108.3,-1612.9,SL,EUROPE,4,11,2025-10,75.0,-0.999,3.5,1614.28,30672.74,7.0714,14.89,0.0006
NAS100.,LONG,2025-10-03 12:50:00,2025-10-03 13:30:00,24996.99,24985.275714285715,24985.275714285715,25037.990000000005,124.9,-1463.11,SL,EUROPE,4,12,2025-10,40.0,-0.906,3.5,1614.28,29209.62,5.8571,11.71,0.00047
SP500.,LONG,2025-10-06 12:20:00,2025-10-06 14:20:00,6744.8,6741.355714285714,6741.355714285714,6756.8550000000005,124.9,-430.19,SL,EUROPE,0,12,2025-10,120.0,-0.295,3.5,1460.48,28779.43,1.7221,3.44,0.00051
DJ30.,LONG,2025-10-06 12:55:00,2025-10-06 14:30:00,46902.95,46880.95,46880.95,46979.95,66.3,-1458.6,SL,EUROPE,0,12,2025-10,95.0,-0.999,3.5,1460.48,27320.83,11.0,22.0,0.00047
DJ30.,LONG,2025-10-07 08:30:00,2025-10-07 08:55:00,46667.42,46653.13428571428,46653.13428571428,46717.42000000001,95.6,-1365.71,SL,EUROPE,1,8,2025-10,25.0,-1.0,3.5,1366.04,25955.12,7.6429,14.29,0.00031
DJ30.,LONG,2025-10-07 12:20:00,2025-10-07 13:15:00,46664.92,46744.86999999998,46642.077142857146,46744.86999999998,56.8,4541.16,TP,EUROPE,1,12,2025-10,55.0,3.499,3.5,1297.76,30496.28,11.6714,22.84,0.00049
NAS100.,LONG,2025-10-07 12:15:00,2025-10-07 15:55:00,25007.4,25077.050000000007,24987.5,25077.050000000007,65.2,4541.18,TP,EUROPE,1,12,2025-10,220.0,3.499,3.5,1297.76,35037.46,10.2,19.9,0.0008
SP500.,LONG,2025-10-07 12:15:00,2025-10-07 16:00:00,6744.6,6758.765000000003,6740.552857142857,6758.765000000003,124.9,1769.21,TP,EUROPE,1,12,2025-10,225.0,1.363,3.5,1297.76,36806.67,1.9636,4.05,0.0006
DJ30.,LONG,2025-10-09 08:40:00,2025-10-09 09:55:00,46666.42,46644.991428571426,46644.991428571426,46741.42,85.8,-1838.57,SL,EUROPE,3,8,2025-10,75.0,-0.999,3.5,1840.33,34968.09,11.2143,21.43,0.00046
DJ30.,SHORT,2025-10-09 11:40:00,2025-10-09 12:30:00,46655.92,46682.591428571424,46682.591428571424,46562.57000000001,65.5,-1746.98,SL,EUROPE,3,11,2025-10,50.0,-0.999,3.5,1748.4,33221.12,13.5857,26.67,0.00057
