symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
DJ30.,SHORT,2025-08-27 08:15:00,2025-08-27 09:25:00,45461.49,45474.49,45474.49,45415.99,95.0,-1235.0,SL,EUROPE,2,8,2025-08,70.0,-0.999,3.5,1235.72,16418.15,6.0,13.0,0.00029
NAS100.,LONG,2025-08-27 13:25:00,2025-08-27 15:30:00,23554.8,23543.835714285713,23543.835714285713,23593.175000000003,104.8,-1149.06,SL,EUROPE,2,13,2025-08,125.0,-1.0,3.5,1149.27,15269.09,5.6071,10.96,0.00047
NAS100.,SHORT,2025-08-28 08:45:00,2025-08-28 09:15:00,23499.4,23513.47142857143,23513.47142857143,23450.150000000005,75.9,-1068.02,SL,EUROPE,3,8,2025-08,30.0,-0.999,3.5,1068.84,14201.07,6.6607,14.07,0.0006
DJ30.,SHORT,2025-08-28 08:45:00,2025-08-28 09:20:00,45657.49,45680.63285714285,45680.63285714285,45576.490000000005,46.1,-1066.89,SL,EUROPE,3,8,2025-08,35.0,-0.998,3.5,1068.84,13134.18,11.0714,23.14,0.00051
SP500.,SHORT,2025-08-28 08:40:00,2025-08-28 09:20:00,6477.24,6480.0371428571425,6480.0371428571425,6467.450000000001,124.9,-349.36,SL,EUROPE,3,8,2025-08,40.0,-0.327,3.5,1068.84,12784.82,1.3386,2.8,0.00043
NAS100.,SHORT,2025-08-28 13:30:00,2025-08-28 15:30:00,23576.15,23591.47142857143,23591.47142857143,23522.525000000005,58.4,-894.77,SL,EUROPE,3,13,2025-08,120.0,-1.0,3.5,894.94,11890.05,7.7857,15.32,0.00065
SP500.,SHORT,2025-08-28 13:15:00,2025-08-28 15:30:00,6488.21,6491.404285714286,6491.404285714286,6477.03,124.9,-398.97,SL,EUROPE,3,13,2025-08,135.0,-0.446,3.5,894.94,11491.08,1.4721,3.19,0.00049
DJ30.,SHORT,2025-08-28 12:35:00,2025-08-28 16:30:00,45697.99,45622.44,45719.57571428571,45622.44,41.4,3127.77,TP,EUROPE,3,12,2025-08,235.0,3.495,3.5,894.94,14618.85,10.5429,21.59,0.00047
DJ30.,LONG,2025-09-01 10:25:00,2025-09-01 14:45:00,45597.15,45553.55,45553.55,45749.75,23.4,-1020.24,SL,EUROPE,0,10,2025-09,260.0,-0.997,3.5,1023.32,13598.61,21.8,43.6,0.00096
NAS100.,LONG,2025-09-01 10:15:00,2025-09-01 16:15:00,23418.55,23441.8,23380.40714285714,23552.050000000003,26.8,623.1,TIME,EUROPE,0,10,2025-09,360.0,0.609,3.5,1023.32,14221.71,18.6964,38.14,0.00163
SP500.,LONG,2025-09-01 10:15:00,2025-09-01 16:15:00,6465.25,6467.7,6458.552857142858,6488.689999999999,124.9,306.0,TIME,EUROPE,0,10,2025-09,360.0,0.299,3.5,1023.32,14527.72,3.3486,6.7,0.00104
DJ30.,SHORT,2025-09-01 13:35:00,2025-09-01 18:35:00,45595.95,45622.892857142855,45622.892857142855,45501.649999999994,37.9,-1021.13,SL,EUROPE,0,13,2025-09,300.0,-0.998,3.5,1023.32,13506.58,13.4714,26.94,0.00059
