time,open,high,low,close,tick_volume,spread,real_volume
2026-03-24 01:00:00,46266.0,46274.5,46210.55,46217.05,459,130,0
2026-03-24 01:05:00,46216.7,46273.35,46207.05,46256.05,472,130,0
2026-03-24 01:10:00,46256.05,46282.05,46250.55,46272.05,281,130,0
2026-03-24 01:15:00,46272.55,46278.35,46262.35,46276.35,180,130,0
2026-03-24 01:20:00,46276.35,46292.35,46268.35,46287.05,200,130,0
2026-03-24 01:25:00,46288.35,46300.35,46282.35,46296.05,230,130,0
2026-03-24 01:30:00,46296.05,46296.35,46270.05,46283.05,264,130,0
2026-03-24 01:35:00,46283.05,46306.35,46280.05,46290.35,228,130,0
2026-03-24 01:40:00,46290.35,46297.35,46284.05,46295.35,131,130,0
2026-03-24 01:45:00,46295.05,46324.35,46294.35,46316.35,220,130,0
2026-03-24 01:50:00,46316.05,46367.35,46316.05,46367.35,333,130,0
2026-03-24 01:55:00,46369.35,46385.35,46367.35,46373.05,268,130,0
2026-03-24 02:00:00,46373.05,46374.05,46344.35,46351.35,231,130,0
2026-03-24 02:05:00,46351.35,46357.35,46341.05,46345.35,163,130,0
2026-03-24 02:10:00,46346.35,46358.35,46334.35,46342.35,185,130,0
2026-03-24 02:15:00,46342.35,46359.35,46341.35,46353.35,157,130,0
2026-03-24 02:20:00,46350.35,46359.35,46342.35,46359.35,147,130,0
2026-03-24 02:25:00,46357.35,46364.35,46347.35,46350.35,116,130,0
2026-03-24 02:30:00,46350.35,46350.35,46328.35,46336.35,177,130,0
2026-03-24 02:35:00,46336.35,46339.35,46322.35,46333.35,129,130,0
2026-03-24 02:40:00,46333.35,46348.35,46332.35,46345.35,166,130,0
2026-03-24 02:45:00,46344.35,46350.35,46289.35,46298.35,491,130,0
2026-03-24 02:50:00,46297.35,46314.35,46285.35,46287.35,376,130,0
2026-03-24 02:55:00,46289.35,46336.35,46289.05,46329.35,416,130,0
2026-03-24 03:00:00,46324.35,46330.35,46244.35,46244.35,822,130,0
2026-03-24 03:05:00,46244.35,46261.35,46233.35,46242.35,621,130,0
2026-03-24 03:10:00,46242.35,46258.35,46206.35,46211.35,526,130,0
2026-03-24 03:15:00,46211.35,46214.35,46116.35,46136.35,730,130,0
2026-03-24 03:20:00,46137.35,46214.35,46093.35,46209.35,681,130,0
2026-03-24 03:25:00,46209.35,46248.35,46202.35,46224.35,565,130,0
2026-03-24 03:30:00,46225.35,46244.35,46174.35,46210.35,614,130,0
2026-03-24 03:35:00,46210.35,46211.35,46007.55,46087.05,806,130,0
2026-03-24 03:40:00,46084.55,46146.35,46073.55,46131.35,1043,130,0
2026-03-24 03:45:00,46131.05,46162.35,46123.35,46139.35,724,130,0
2026-03-24 03:50:00,46139.35,46163.35,46123.35,46135.35,739,130,0
2026-03-24 03:55:00,46136.35,46156.35,46108.35,46118.35,616,130,0
2026-03-24 04:00:00,46119.35,46126.35,46060.35,46077.35,732,130,0
2026-03-24 04:05:00,46077.35,46094.35,46029.35,46050.35,695,130,0
2026-03-24 04:10:00,46051.35,46087.35,46044.05,46051.35,883,130,0
2026-03-24 04:15:00,46051.35,46061.35,46009.05,46029.05,978,130,0
2026-03-24 04:20:00,46029.05,46078.35,46028.35,46066.35,1019,130,0
2026-03-24 04:25:00,46067.05,46085.35,46054.35,46066.35,781,130,0
2026-03-24 04:30:00,46063.35,46065.35,46027.05,46051.55,1002,130,0
2026-03-24 04:35:00,46052.05,46057.55,46021.35,46031.05,846,130,0
2026-03-24 04:40:00,46031.05,46044.05,45983.35,45990.35,852,130,0
2026-03-24 04:45:00,45990.35,46000.35,45972.05,45985.35,820,130,0
2026-03-24 04:50:00,45985.35,46022.35,45984.05,45997.05,731,130,0
2026-03-24 04:55:00,45996.05,46022.35,45996.05,46021.05,771,130,0
2026-03-24 05:00:00,46021.05,46030.35,45998.55,46025.05,890,130,0
2026-03-24 05:05:00,46024.35,46028.05,45999.05,46015.35,787,130,0
2026-03-24 05:10:00,46015.35,46018.35,45972.05,46002.35,948,130,0
2026-03-24 05:15:00,46001.35,46031.05,45995.35,46027.05,727,130,0
2026-03-24 05:20:00,46028.05,46081.35,46026.05,46072.35,735,130,0
2026-03-24 05:25:00,46073.35,46085.05,46036.55,46060.05,812,130,0
2026-03-24 05:30:00,46060.05,46062.35,46042.55,46051.35,688,130,0
2026-03-24 05:35:00,46051.35,46078.05,46043.55,46047.35,646,130,0
2026-03-24 05:40:00,46047.05,46079.35,46047.05,46074.35,520,130,0
